ingr,Potassium,Copper,Dietary Fiber,Selenium,Phosphorus,Choline,Vitamin D,Folate,Cholesterol,Sodium,Niacin,Total Carbohydrate,Thiamin,Zinc,Total Fat,Vitamin B12,Protein,Vitamin E,Vitamin B6,Vitamin A,Iron,Calcium,Saturated fat,Riboflavin,Vitamin C,Magnesium,Vitamin K
kiwi,0.04212765957446808,0.1488888888888889,0.10714285714285714,0.0036363636363636364,0.0272,0.01418181818181818,0.0,0.065,0.0,0.002173913043478261,0.023125,0.05090909090909091,0.022500000000000003,0.012727272727272728,0.0056410256410256415,0.0,0.0212,0.08666666666666667,0.03588235294117647,0.0044444444444444444,0.013333333333333332,0.026923076923076925,0.00145,0.019230769230769232,0.8300000000000001,0.0380952380952381,0.3358333333333333
kumquat,0.03957446808510638,0.10555555555555556,0.23214285714285715,0.0,0.0152,0.015272727272727273,0.0,0.0425,0.0,0.004347826086956522,0.0268125,0.05781818181818182,0.030833333333333338,0.015454545454545455,0.011025641025641025,0.0,0.037599999999999995,0.01,0.021176470588235297,0.016666666666666666,0.04777777777777778,0.047692307692307694,0.00515,0.06923076923076922,0.48777777777777775,0.047619047619047616,0.0
lamb,0.05425531914893617,0.13555555555555554,0.0,0.5509090909090909,0.132,0.19818181818181818,0.005,0.0425,0.35,0.17130434782608694,0.33875,0.0,0.04166666666666667,0.6936363636363636,0.1717948717948718,0.9416666666666667,0.562,0.012,0.058235294117647066,0.0,0.11777777777777779,0.015384615384615385,0.279,0.14461538461538462,0.0,0.05238095238095238,0.035833333333333335
lamb chop,0.06893617021276596,0.14333333333333334,0.0,0.4945454545454545,0.1552,0.1690909090909091,0.005,0.045,0.33,0.17347826086956522,0.44,0.0,0.0825,0.31363636363636366,0.29358974358974355,1.0208333333333335,0.5,0.008666666666666666,0.07588235294117647,0.0,0.1,0.015384615384615385,0.4875,0.19076923076923077,0.0,0.05714285714285714,0.04
lamb shank,0.05425531914893617,0.13555555555555554,0.0,0.5509090909090909,0.132,0.19818181818181818,0.005,0.0425,0.35,0.17130434782608694,0.33875,0.0,0.04166666666666667,0.6936363636363636,0.1717948717948718,0.9416666666666667,0.562,0.012,0.058235294117647066,0.0,0.11777777777777779,0.015384615384615385,0.279,0.14461538461538462,0.0,0.05238095238095238,0.035833333333333335
leek,0.04,0.1388888888888889,0.06785714285714285,0.02,0.0296,0.018363636363636363,0.0,0.1425,0.006666666666666667,0.06608695652173913,0.02475,0.05345454545454545,0.04666666666666666,0.011818181818181818,0.038974358974358976,0.0,0.031400000000000004,0.08466666666666667,0.1388235294117647,0.10444444444444445,0.12166666666666666,0.047692307692307694,0.040850000000000004,0.023076923076923075,0.11777777777777777,0.06904761904761905,0.42833333333333334
lemon,0.029361702127659574,0.04111111111111112,0.09999999999999999,0.007272727272727273,0.0128,0.009272727272727273,0.0,0.0275,0.0,0.0008695652173913044,0.00625,0.03389090909090909,0.03333333333333333,0.005454545454545454,0.003846153846153846,0.0,0.022000000000000002,0.01,0.047058823529411764,0.0011111111111111111,0.03333333333333333,0.02,0.00195,0.015384615384615384,0.5888888888888889,0.01904761904761905,0.0
lemon juice,0.02319148936170213,0.02,0.024999999999999998,0.0018181818181818182,0.0072,0.009272727272727273,0.0,0.0225,0.0,0.010434782608695653,0.01125,0.020436363636363638,0.0175,0.017272727272727273,0.0008974358974358975,0.0,0.009000000000000001,0.015333333333333334,0.021764705882352946,0.0022222222222222222,0.003333333333333333,0.007692307692307693,0.00135,0.013076923076923078,0.15888888888888889,0.016666666666666666,0.0008333333333333334
lentil,0.062127659574468086,0.16999999999999998,0.12142857142857143,0.02727272727272727,0.0624,0.03472727272727273,0.0,0.155,0.0,0.16652173913043478,0.049375,0.04472727272727273,0.05833333333333334,0.053636363636363635,0.07192307692307692,0.004166666666666667,0.07339999999999999,0.07266666666666667,0.07647058823529412,0.04,0.08,0.019230769230769232,0.065,0.04461538461538461,0.08222222222222222,0.05476190476190476,0.07833333333333334
lettuce,0.03574468085106383,0.030000000000000002,0.04285714285714286,0.007272727272727273,0.0192,0.018545454545454546,0.0,0.085,0.0,0.00826086956521739,0.0155625,0.010618181818181818,0.04666666666666666,0.014545454545454545,0.001794871794871795,0.0,0.0226,0.013333333333333334,0.03882352941176471,0.22,0.035555555555555556,0.02076923076923077,0.00095,0.040769230769230766,0.06666666666666667,0.023809523809523808,0.6266666666666667
lima bean,0.10042553191489362,0.24222222222222223,0.23214285714285715,0.07636363636363637,0.0824,0.05490909090909091,0.0,0.1825,0.0,0.09478260869565218,0.023250000000000003,0.07054545454545454,0.11833333333333333,0.08,0.08794871794871795,0.0,0.145,0.062000000000000006,0.08352941176470588,0.0,0.12388888888888888,0.012307692307692308,0.0486,0.03769230769230769,0.0,0.09523809523809523,0.07916666666666666
lime,0.0325531914893617,0.21666666666666667,0.04642857142857143,0.3527272727272727,0.1248,0.27090909090909093,0.06,0.0625,0.7533333333333333,0.03782608695652174,0.012312499999999999,0.1447272727272727,0.07583333333333334,0.12272727272727274,0.18717948717948718,0.17916666666666667,0.1764,0.056,0.07588235294117647,0.10888888888888888,0.07833333333333332,0.03538461538461538,0.1325,0.2223076923076923,0.05555555555555555,0.05476190476190476,0.005833333333333333
lime juice,0.015957446808510637,0.03333333333333333,0.014285714285714287,0.0018181818181818182,0.008,0.009272727272727273,0.0,0.02,0.0,0.006956521739130435,0.0101875,0.02432727272727273,0.027500000000000004,0.005454545454545454,0.002948717948717949,0.0,0.005,0.008,0.015882352941176472,0.0011111111111111111,0.012777777777777779,0.009230769230769232,0.0013000000000000002,0.0023076923076923075,0.07111111111111111,0.016666666666666666,0.004166666666666667
liqueur,0.0,0.08888888888888889,0.0,0.007272727272727273,0.0,0.0,0.0,0.0,0.0,0.002173913043478261,0.0001875,0.15127272727272728,0.0,0.0036363636363636364,0.003846153846153846,0.0,0.0,0.0,0.0,0.0,0.003888888888888889,0.0,0.0006999999999999999,0.0,0.0,0.0,0.0
lobster,0.04297872340425532,0.8044444444444445,0.0035714285714285718,0.7236363636363636,0.1328,0.14363636363636365,0.05,0.0425,0.57,0.20695652173913043,0.063125,0.015054545454545454,0.035,0.1990909090909091,0.2576923076923077,0.33333333333333337,0.23199999999999998,0.05533333333333333,0.05411764705882353,0.16333333333333333,0.021666666666666667,0.08538461538461538,0.55,0.12846153846153843,0.003333333333333333,0.06190476190476191,0.014166666666666666
lychee,0.036382978723404256,0.16444444444444448,0.04642857142857143,0.010909090909090908,0.0248,0.012909090909090908,0.0,0.035,0.0,0.0004347826086956522,0.0376875,0.06,0.009166666666666668,0.006363636363636364,0.0056410256410256415,0.0,0.0166,0.004666666666666667,0.05882352941176471,0.0,0.017222222222222222,0.0038461538461538464,0.00495,0.05,0.7944444444444444,0.023809523809523808,0.0033333333333333335
macadamia nut,0.0772340425531915,0.6333333333333333,0.2857142857142857,0.2127272727272727,0.1584,0.08109090909090909,0.0,0.025,0.0,0.15347826086956523,0.141875,0.04654545454545455,0.5916666666666667,0.11727272727272728,0.9756410256410256,0.0,0.1558,0.038,0.2111764705882353,0.0,0.14722222222222223,0.05384615384615385,0.595,0.06692307692307692,0.0077777777777777776,0.28095238095238095,0.0
mango,0.03574468085106383,0.12333333333333334,0.05714285714285715,0.010909090909090908,0.0112,0.013818181818181818,0.0,0.1075,0.0,0.0004347826086956522,0.0418125,0.05454545454545454,0.02333333333333333,0.00818181818181818,0.004871794871794872,0.0,0.016399999999999998,0.060000000000000005,0.07,0.06,0.008888888888888889,0.008461538461538461,0.0046,0.02923076923076923,0.40444444444444444,0.023809523809523808,0.035
maple syrup,0.001276595744680851,0.049999999999999996,0.0,0.007272727272727273,0.008,0.0,0.0,0.0,0.0,0.026521739130434784,0.0001875,0.2530909090909091,0.004166666666666667,0.02090909090909091,0.001282051282051282,0.0,0.0,0.0,0.0,0.0,0.003888888888888889,0.0038461538461538464,0.0009000000000000001,0.013076923076923078,0.0,0.004761904761904762,0.0
marsala,0.060851063829787236,0.1388888888888889,0.014285714285714287,0.18181818181818182,0.1224,0.11781818181818181,0.0,0.0675,0.22666666666666666,0.06260869565217392,0.39625,0.02370909090909091,0.07333333333333335,0.16636363636363638,0.10974358974358975,0.275,0.33399999999999996,0.043333333333333335,0.1123529411764706,0.043333333333333335,0.059444444444444446,0.006923076923076923,0.1955,0.20076923076923078,0.015555555555555555,0.05,0.16333333333333336
marshmallow,0.0010638297872340426,0.10777777777777776,0.0035714285714285718,0.030909090909090907,0.0064,0.00018181818181818183,0.0,0.0025,0.0,0.034782608695652174,0.004875,0.29563636363636364,0.0008333333333333334,0.0036363636363636364,0.002564102564102564,0.0,0.036000000000000004,0.0,0.0017647058823529412,0.0,0.012777777777777779,0.002307692307692308,0.0027999999999999995,0.0007692307692307692,0.0,0.004761904761904762,0.0
martini,0.0027659574468085106,0.022222222222222223,0.0,0.0,0.004,0.0012727272727272726,0.0,0.0,0.0,0.0008695652173913044,0.0015625,0.0005454545454545455,0.004166666666666667,0.0036363636363636364,0.0,0.0,0.0014000000000000002,0.0,0.0023529411764705885,0.0,0.005,0.0007692307692307692,0.0,0.003846153846153846,0.0,0.002380952380952381,0.0
mayonnaise,0.00425531914893617,0.021111111111111112,0.0,0.04181818181818182,0.0168,0.062181818181818185,0.01,0.0125,0.14,0.27608695652173915,0.0,0.0020727272727272725,0.008333333333333333,0.013636363636363636,0.9589743589743589,0.05,0.0192,0.21866666666666665,0.004705882352941177,0.017777777777777778,0.011666666666666665,0.006153846153846154,0.585,0.014615384615384615,0.0,0.002380952380952381,1.3583333333333334
meat,0.05829787234042553,0.08,0.014285714285714287,0.30727272727272725,0.136,0.12127272727272728,0.015,0.0575,0.25,0.18217391304347827,0.23375,0.026145454545454548,0.06916666666666667,0.34727272727272723,0.14102564102564102,0.6875,0.35,0.011333333333333334,0.16294117647058823,0.023333333333333334,0.11388888888888887,0.05,0.20600000000000002,0.13999999999999999,0.006666666666666666,0.047619047619047616,0.009166666666666667
meatball,0.03829787234042553,0.7844444444444444,0.16428571428571428,0.014545454545454545,0.2752,0.16072727272727275,0.0,0.195,0.0,0.2391304347826087,0.15625,0.02909090909090909,0.7816666666666666,0.16363636363636364,0.11538461538461539,0.625,0.42,0.11533333333333333,0.11764705882352942,0.0,0.12000000000000001,0.019230769230769232,0.071,0.16384615384615384,0.0,0.04285714285714286,0.0
melon,0.03872340425531915,0.06666666666666667,0.03214285714285715,0.007272727272727273,0.004,0.013818181818181818,0.0,0.02,0.0,0.00391304347826087,0.014499999999999999,0.023927272727272728,0.0125,0.006363636363636364,0.001282051282051282,0.0,0.0222,0.0033333333333333335,0.09588235294117647,0.0,0.01888888888888889,0.008461538461538461,0.00125,0.023846153846153847,0.24222222222222223,0.02619047619047619,0.020833333333333332
milk,0.031914893617021274,0.0011111111111111111,0.0,0.034545454545454546,0.0808,0.032363636363636365,0.05500000000000001,0.0,0.04,0.01652173913043478,0.0065625,0.01698181818181818,0.04666666666666666,0.03727272727272727,0.041025641025641026,0.22500000000000003,0.06559999999999999,0.0033333333333333335,0.03588235294117647,0.035555555555555556,0.0,0.09461538461538462,0.093,0.10615384615384615,0.0,0.02857142857142857,0.0025
mint,0.0002127659574468085,0.01888888888888889,0.0,0.0,0.0024,0.0,0.0,0.0,0.0,0.0017391304347826088,0.0005625000000000001,0.02090909090909091,0.0033333333333333335,0.004545454545454546,0.0001282051282051282,0.0,0.0,0.0,0.0005882352941176471,0.0,0.0016666666666666666,0.0,0.0,0.003076923076923077,0.0,0.0,0.0
molasses,0.31063829787234043,0.5411111111111111,0.0,0.32363636363636367,0.0248,0.024181818181818183,0.0,0.0,0.0,0.01608695652173913,0.058125,0.2716363636363636,0.034166666666666665,0.026363636363636363,0.001282051282051282,0.0,0.0,0.0,0.3941176470588236,0.0,0.2622222222222222,0.1576923076923077,0.0009000000000000001,0.0015384615384615385,0.0,0.5761904761904761,0.0
mozzarella,0.02468085106382979,0.03888888888888889,0.0,0.4854545454545454,0.4264,0.024545454545454544,0.02,0.065,0.21666666666666667,0.30391304347826087,0.0063124999999999995,0.016145454545454546,0.01916666666666667,0.3290909090909091,0.2615384615384615,0.6875,0.474,0.034,0.052941176470588235,0.22555555555555556,0.011111111111111112,0.5330769230769231,0.585,0.2769230769230769,0.0,0.06428571428571428,0.010833333333333334
muffin,0.03340425531914894,0.06999999999999999,0.03214285714285715,0.2218181818181818,0.0888,0.05763636363636364,0.025,0.1475,0.13,0.12695652173913044,0.091875,0.15418181818181817,0.14916666666666667,0.04363636363636363,0.16538461538461538,0.0625,0.0986,0.09733333333333333,0.04588235294117647,0.035555555555555556,0.09388888888888888,0.10538461538461538,0.10900000000000001,0.16076923076923075,0.03333333333333333,0.03571428571428571,0.11916666666666667
mushroom,0.03957446808510638,0.21888888888888886,0.04642857142857143,0.24727272727272726,0.064,0.033999999999999996,0.005,0.195,0.03333333333333333,0.13782608695652174,0.199375,0.07745454545454546,0.20583333333333334,0.045454545454545456,0.1641025641025641,0.025,0.092,0.09666666666666666,0.037647058823529415,0.0044444444444444444,0.08555555555555555,0.019230769230769232,0.091,0.24384615384615385,0.008888888888888889,0.02619047619047619,0.12000000000000001
mussel,0.06808510638297872,0.10444444444444444,0.0,0.8145454545454545,0.1576,0.11818181818181818,0.0,0.105,0.09333333333333334,0.12434782608695652,0.1,0.013418181818181819,0.13333333333333333,0.14545454545454548,0.02871794871794872,5.0,0.23800000000000002,0.03666666666666667,0.029411764705882356,0.05333333333333334,0.21944444444444444,0.02,0.021249999999999998,0.16153846153846152,0.08888888888888889,0.08095238095238096,0.0008333333333333334
mustard,0.031914893617021274,0.08222222222222224,0.15357142857142855,0.6181818181818182,0.0864,0.04072727272727272,0.0,0.0175,0.0,0.4782608695652174,0.0350625,0.01927272727272727,0.15749999999999997,0.05818181818181818,0.043333333333333335,0.0,0.085,0.02333333333333333,0.040588235294117654,0.0044444444444444444,0.08833333333333333,0.04846153846153846,0.0126,0.05076923076923077,0.0044444444444444444,0.11428571428571428,0.0125
mustard greens,0.08170212765957446,0.18333333333333335,0.1142857142857143,0.016363636363636365,0.0464,0.0009090909090909091,0.0,0.03,0.0,0.008695652173913044,0.05,0.01698181818181818,0.06666666666666667,0.022727272727272728,0.005384615384615384,0.0,0.0572,0.13399999999999998,0.10588235294117647,0.16777777777777778,0.0911111111111111,0.08846153846153847,0.0005,0.0846153846153846,0.7777777777777778,0.0761904761904762,2.15
nectarine,0.027872340425531914,0.0911111111111111,0.05357142857142857,0.0,0.0208,0.011272727272727273,0.0,0.015,0.0,0.005652173913043478,0.07,0.03338181818181818,0.028333333333333335,0.01909090909090909,0.00358974358974359,0.0,0.0212,0.04066666666666666,0.014705882352941178,0.023333333333333334,0.016666666666666666,0.0015384615384615385,0.0,0.020769230769230772,0.03222222222222222,0.02142857142857143,0.016666666666666666
noodle,0.008085106382978723,0.10777777777777776,0.04285714285714286,0.43272727272727274,0.0608,0.046363636363636364,0.005,0.3425,0.09666666666666666,0.10260869565217391,0.12875,0.09090909090909091,0.23916666666666667,0.05909090909090909,0.026410256410256412,0.0375,0.0902,0.011333333333333334,0.027058823529411764,0.006666666666666667,0.0811111111111111,0.009230769230769232,0.02085,0.10384615384615385,0.0,0.05,0.0
nut,0.1402127659574468,1.9333333333333333,0.26785714285714285,34.90909090909091,0.58,0.05236363636363636,0.0,0.055,0.0,0.0013043478260869566,0.0184375,0.042545454545454546,0.5141666666666667,0.3690909090909091,0.8602564102564102,0.0,0.28600000000000003,0.3766666666666667,0.05941176470588235,0.0,0.135,0.12307692307692308,0.805,0.026923076923076925,0.0077777777777777776,0.8952380952380953,0.0
oat,0.07702127659574468,0.43444444444444447,0.3607142857142857,0.5254545454545454,0.328,0.07345454545454545,0.0,0.08,0.0,0.0026086956521739132,0.07,0.2461818181818182,0.38333333333333336,0.33090909090909093,0.08358974358974358,0.0,0.264,0.028,0.05882352941176471,0.0,0.2361111111111111,0.04,0.05550000000000001,0.11923076923076922,0.0,0.32857142857142857,0.016666666666666666
oatmeal,0.03021276595744681,0.23222222222222222,0.14285714285714285,0.4472727272727273,0.1008,0.033999999999999996,0.0,0.2175,0.0,0.19434782608695653,0.19625,0.17636363636363636,0.33249999999999996,0.09272727272727273,0.05641025641025642,0.0125,0.168,0.032,0.04,0.005555555555555556,0.15000000000000002,0.05076923076923077,0.03515,0.1846153846153846,0.0,0.0880952380952381,0.0125
octopus,0.28297872340425534,1.8333333333333333,0.0,3.090909090909091,0.564,0.44727272727272727,0.0,0.145,0.6066666666666667,0.5695652173913044,0.4725,0.030327272727272727,0.08499999999999999,0.5790909090909091,0.050512820512820515,30.0,1.13,0.30333333333333334,0.7647058823529412,0.16111111111111112,1.1166666666666667,0.15461538461538463,0.04305,0.09307692307692307,0.2,0.2714285714285714,0.0033333333333333335
okra,0.022340425531914895,0.08333333333333333,0.05714285714285715,0.17272727272727273,0.0424,0.02690909090909091,0.005,0.2725,0.03333333333333333,0.1373913043478261,0.1125,0.08036363636363637,0.20083333333333336,0.04,0.16282051282051282,0.016666666666666666,0.07519999999999999,0.10400000000000001,0.019411764705882354,0.011111111111111112,0.08333333333333333,0.04,0.091,0.1330769230769231,0.04,0.05238095238095238,0.2708333333333333
olive,0.003617021276595745,0.18,0.0642857142857143,0.012727272727272726,0.0024,0.017272727272727273,0.0,0.0025,0.0,0.3630434782608696,0.005625,0.015163636363636364,0.006666666666666667,0.010909090909090908,0.38461538461538464,0.0,0.0146,0.32266666666666666,0.008235294117647058,0.015555555555555555,0.18888888888888888,0.046153846153846156,0.22549999999999998,0.0015384615384615385,0.0044444444444444444,0.011904761904761904,0.11
omelet,0.05914893617021277,0.07888888888888888,0.05714285714285715,0.0018181818181818182,0.024,0.013454545454545455,0.0,0.035,0.0,0.0026086956521739132,0.0398125,0.019927272727272727,0.0375,0.01909090909090909,0.002948717948717949,0.0,0.0222,0.04,0.061176470588235304,0.04777777777777778,0.018333333333333333,0.010769230769230769,0.0019,0.01846153846153846,0.20222222222222222,0.030952380952380953,0.07333333333333333
onion,0.031063829787234043,0.043333333333333335,0.060714285714285714,0.00909090909090909,0.0232,0.01109090909090909,0.0,0.0475,0.0,0.0017391304347826088,0.0072499999999999995,0.03396363636363636,0.03833333333333334,0.015454545454545455,0.001282051282051282,0.0,0.022000000000000002,0.0013333333333333333,0.07058823529411765,0.0,0.011666666666666665,0.01769230769230769,0.0021000000000000003,0.020769230769230772,0.08222222222222222,0.023809523809523808,0.0033333333333333335
orange,0.03851063829787234,0.049999999999999996,0.08571428571428572,0.00909090909090909,0.0112,0.015272727272727273,0.0,0.075,0.0,0.0,0.017625,0.04290909090909091,0.0725,0.006363636363636364,0.0015384615384615385,0.0,0.018799999999999997,0.012,0.03529411764705882,0.012222222222222223,0.005555555555555556,0.03076923076923077,0.00075,0.030769230769230767,0.5911111111111111,0.023809523809523808,0.0
orange juice,0.03787234042553191,0.04666666666666667,0.010714285714285714,0.0018181818181818182,0.0224,0.011272727272727273,0.02,0.0475,0.0,0.0008695652173913044,0.0175,0.04145454545454546,0.03833333333333334,0.006363636363636364,0.0015384615384615385,0.0,0.013600000000000001,0.013333333333333334,0.04470588235294118,0.0022222222222222222,0.007222222222222223,0.043076923076923075,0.0006999999999999999,0.03,0.37333333333333335,0.02619047619047619,0.0
oyster,0.02893617021276596,0.8066666666666666,0.04285714285714286,0.2290909090909091,0.0536,0.044,0.02,0.115,0.03333333333333333,0.2217391304347826,0.115,0.0669090909090909,0.12333333333333335,0.9090909090909091,0.13846153846153847,0.8125,0.0992,0.08933333333333333,0.04176470588235294,0.1111111111111111,0.13555555555555554,0.07384615384615385,0.10700000000000001,0.08692307692307692,0.02,0.04285714285714286,0.2708333333333333
pancake,0.013191489361702127,0.1366666666666667,0.024999999999999998,0.15636363636363634,0.0496,0.005999999999999999,0.0,0.385,0.0,0.002173913043478261,0.14875,0.1650909090909091,0.21833333333333335,0.056363636363636366,0.004871794871794872,0.0,0.081,0.004,0.05176470588235295,0.0,0.1288888888888889,0.013076923076923076,0.0050999999999999995,0.019230769230769232,0.0,0.03571428571428571,0.0008333333333333334
papaya,0.006595744680851064,0.014444444444444446,0.02142857142857143,0.005454545454545454,0.0,0.0036363636363636364,0.0,0.005,0.0,0.002173913043478261,0.009375,0.05272727272727273,0.005,0.013636363636363636,0.001923076923076923,0.0,0.0034000000000000002,0.016,0.005294117647058824,0.02,0.01888888888888889,0.007692307692307693,0.00235,0.003076923076923077,0.03333333333333333,0.007142857142857143,0.006666666666666667
parmesan,0.03914893617021276,0.044444444444444446,0.0,0.6363636363636364,0.5072,0.025636363636363634,0.025,0.015,0.29,0.7608695652173914,0.004875,0.04509090909090909,0.022500000000000003,0.3936363636363636,0.358974358974359,0.5625000000000001,0.5920000000000001,0.034,0.04764705882352942,0.25333333333333335,0.025,0.68,0.775,0.26538461538461533,0.0,0.08333333333333333,0.014166666666666666
parsley,0.11787234042553192,0.16555555555555554,0.11785714285714285,0.0018181818181818182,0.0464,0.023272727272727275,0.0,0.38,0.0,0.02434782608695652,0.081875,0.02301818181818182,0.07166666666666667,0.09727272727272727,0.010128205128205128,0.0,0.0594,0.05,0.052941176470588235,0.4677777777777778,0.34444444444444444,0.10615384615384615,0.0066,0.07538461538461538,1.4777777777777779,0.11904761904761904,13.666666666666666
parsnip,0.07574468085106383,0.1488888888888889,0.125,0.030909090909090907,0.0536,0.047999999999999994,0.0,0.14,0.006666666666666667,0.057391304347826085,0.0438125,0.06,0.06666666666666667,0.022727272727272728,0.03628205128205128,0.0,0.0258,0.084,0.06235294117647059,0.012222222222222223,0.031111111111111114,0.027692307692307693,0.03845,0.038461538461538464,0.13999999999999999,0.06666666666666667,0.0275
passion fruit,0.023829787234042554,0.02888888888888889,0.0035714285714285718,0.0018181818181818182,0.004,0.0029090909090909093,0.0,0.0075,0.0,0.0017391304347826088,0.0365,0.06327272727272727,0.0,0.0018181818181818182,0.0007692307692307692,0.0,0.0032,0.0,0.011764705882352941,0.015555555555555555,0.005555555555555556,0.002307692307692308,0.0001,0.0423076923076923,0.1322222222222222,0.016666666666666666,0.0016666666666666668
pasta,0.009361702127659575,0.11,0.0642857142857143,0.4763636363636364,0.0464,0.011636363636363637,0.0,0.295,0.0,0.10086956521739131,0.105,0.11163636363636363,0.22666666666666668,0.046363636363636364,0.011794871794871795,0.0,0.1152,0.004,0.028823529411764706,0.0,0.07055555555555555,0.005384615384615384,0.008749999999999999,0.10384615384615385,0.0,0.04285714285714286,0.0
pea,0.025106382978723404,0.07333333333333333,0.09642857142857143,0.01818181818181818,0.04,0.039636363636363636,0.0,0.095,0.02666666666666667,0.1091304347826087,0.053875,0.03854545454545454,0.12833333333333333,0.03727272727272727,0.1794871794871795,0.008333333333333333,0.0602,0.05266666666666667,0.05176470588235295,0.08,0.049444444444444444,0.02076923076923077,0.11000000000000001,0.05384615384615385,0.13999999999999999,0.03333333333333333,0.43333333333333335
peach,0.02595744680851064,0.08666666666666667,0.05357142857142857,0.038181818181818185,0.0176,0.01109090909090909,0.0,0.015,0.0,0.005652173913043478,0.050374999999999996,0.036727272727272726,0.02,0.02090909090909091,0.0034615384615384616,0.0,0.0182,0.048666666666666664,0.014705882352941178,0.02666666666666667,0.01888888888888889,0.003076923076923077,0.00095,0.023846153846153847,0.04555555555555555,0.01904761904761905,0.025
peanut,0.08659574468085106,0.86,0.1464285714285714,0.08545454545454546,0.2464,0.05345454545454545,0.0,0.1875,0.0,0.06782608695652174,0.495,0.17236363636363636,0.08333333333333334,0.35818181818181816,0.43205128205128207,0.0,0.31,0.2733333333333333,0.09,0.0,0.05388888888888889,0.06,0.23399999999999999,0.1076923076923077,0.0,0.2619047619047619,0.0
peanut butter,0.12,0.4666666666666666,0.17142857142857143,0.07454545454545454,0.2712,0.11454545454545455,0.0,0.215,0.0,0.1865217391304348,0.83125,0.08109090909090909,0.11500000000000002,0.23090909090909092,0.6551282051282051,0.0,0.45,0.6073333333333333,0.2611764705882353,0.0,0.0961111111111111,0.03769230769230769,0.505,0.14692307692307693,0.0,0.4023809523809524,0.0025
pear,0.02468085106382979,0.0911111111111111,0.11071428571428572,0.0018181818181818182,0.0096,0.009272727272727273,0.0,0.0175,0.0,0.0004347826086956522,0.0100625,0.05527272727272727,0.01,0.009090909090909092,0.001794871794871795,0.0,0.0072,0.008,0.017058823529411765,0.0011111111111111111,0.01,0.006923076923076923,0.0011,0.02,0.04777777777777777,0.016666666666666666,0.03666666666666667
pecan,0.02106382978723404,0.20444444444444443,0.075,0.12727272727272726,0.0664,0.09,0.005,0.1075,0.14,0.11956521739130435,0.081875,0.21672727272727274,0.16999999999999998,0.07909090909090909,0.2141025641025641,0.05,0.09,0.05333333333333334,0.02235294117647059,0.056666666666666664,0.051666666666666666,0.016923076923076923,0.1325,0.06,0.0,0.05238095238095238,0.12916666666666668
pepper,0.04297872340425532,0.07222222222222223,0.024999999999999998,0.2127272727272727,0.0712,0.08363636363636363,0.0,0.0325,0.10666666666666667,0.10608695652173913,0.14125,0.016072727272727273,0.045000000000000005,0.1781818181818182,0.11692307692307691,0.25416666666666665,0.23800000000000002,0.06733333333333333,0.15058823529411766,0.01,0.06888888888888889,0.013076923076923076,0.10149999999999999,0.06384615384615384,0.25555555555555554,0.0380952380952381,0.17083333333333334
persimmon,0.09127659574468085,0.33666666666666667,0.34285714285714286,0.034545454545454546,0.036,0.036727272727272726,0.0,0.0275,0.0,0.0013043478260869566,0.0149375,0.3494545454545454,0.04666666666666666,0.02727272727272727,0.008461538461538461,0.0,0.0308,0.12933333333333333,0.14058823529411765,0.12,0.02333333333333333,0.016923076923076923,0.00265,0.04384615384615385,0.044444444444444446,0.05714285714285714,0.0575
pine nut,0.1270212765957447,1.4666666666666668,0.13214285714285715,0.012727272727272726,0.46,0.10145454545454545,0.0,0.085,0.0,0.0008695652173913044,0.274375,0.047636363636363636,0.30333333333333334,0.5863636363636364,0.876923076923077,0.0,0.27399999999999997,0.622,0.05529411764705883,0.0011111111111111111,0.30722222222222223,0.012307692307692308,0.24500000000000002,0.1746153846153846,0.008888888888888889,0.5976190476190476,0.44916666666666666
pineapple,0.02319148936170213,0.12222222222222222,0.049999999999999996,0.0018181818181818182,0.0064,0.01,0.0,0.045,0.0,0.0004347826086956522,0.03125,0.047636363636363636,0.06583333333333334,0.010909090909090908,0.0015384615384615385,0.0,0.0108,0.0013333333333333333,0.06588235294117646,0.0033333333333333335,0.01611111111111111,0.01,0.00045000000000000004,0.024615384615384615,0.5311111111111111,0.02857142857142857,0.005833333333333333
pistachio,0.2148936170212766,1.4333333333333333,0.3678571428571429,0.18181818181818182,0.3752,0.12981818181818183,0.0,0.1275,0.0,0.0026086956521739132,0.085625,0.10290909090909091,0.5791666666666666,0.2127272727272727,0.5871794871794871,0.0,0.42,0.14466666666666667,0.6588235294117648,0.014444444444444444,0.22388888888888892,0.0823076923076923,0.282,0.18,0.03333333333333333,0.25952380952380955,0.11
pizza,0.025319148936170214,0.12777777777777777,0.060714285714285714,0.02727272727272727,0.0376,0.017636363636363634,0.0,0.09,0.01,0.05652173913043478,0.0675,0.11745454545454545,0.051666666666666666,0.03818181818181818,0.09692307692307692,0.0,0.0374,0.059333333333333335,0.026470588235294117,0.016666666666666666,0.05,0.016153846153846154,0.096,0.06461538461538462,0.2644444444444444,0.030952380952380953,0.11083333333333334
plantain,0.1672340425531915,0.22,0.125,0.007272727272727273,0.0624,0.0,0.0,0.0875,0.0,0.08782608695652173,0.050125,0.23199999999999998,0.05416666666666667,0.03363636363636364,0.3794871794871795,0.0,0.045599999999999995,0.336,0.2705882352941177,0.07666666666666666,0.05388888888888889,0.006923076923076923,0.417,0.030769230769230767,0.3566666666666667,0.16904761904761906,0.23833333333333334
